Name,Date,Price
ASX 200,29may1981,317.31
ASX 200,30jun1981,331.83
ASX 200,31jul1981,319.3
ASX 200,31aug1981,332.54
ASX 200,30sep1981,279.02
ASX 200,30oct1981,291.87
ASX 200,30nov1981,311.98
ASX 200,31dec1981,310.1
ASX 200,29jan1982,327.83
ASX 200,26feb1982,317.18
ASX 200,31mar1982,327.81
ASX 200,30apr1982,332.55
ASX 200,31may1982,337.66
ASX 200,30jun1982,320.81
ASX 200,30jul1982,333.87
ASX 200,31aug1982,347.92
ASX 200,30sep1982,360.47
ASX 200,29oct1982,377.6
ASX 200,30nov1982,382.53
ASX 200,31dec1982,383.25
ASX 200,31jan1983,396.17
ASX 200,28feb1983,402.31
ASX 200,31mar1983,412.09
ASX 200,29apr1983,436.85
ASX 200,31may1983,434
ASX 200,30jun1983,455
ASX 200,29jul1983,443
ASX 200,31aug1983,451.35
ASX 200,30sep1983,444.81
ASX 200,31oct1983,438.24
ASX 200,30nov1983,459.83
ASX 200,30dec1983,470.03
ASX 200,31jan1984,500.51
ASX 200,29feb1984,496.06
ASX 200,30mar1984,522.95
ASX 200,30apr1984,534.74
ASX 200,31may1984,490
ASX 200,29jun1984,490.48
ASX 200,31jul1984,478.79
ASX 200,31aug1984,521.63
ASX 200,28sep1984,531.27
ASX 200,31oct1984,546.1
ASX 200,30nov1984,571.9400000000001
ASX 200,31dec1984,588.5700000000001
ASX 200,31jan1985,614.62
ASX 200,28feb1985,608.13
ASX 200,29mar1985,616.21
ASX 200,30apr1985,622.11
ASX 200,31may1985,634.16
ASX 200,28jun1985,595.54
ASX 200,31jul1985,606.45
ASX 200,30aug1985,646.26
ASX 200,30sep1985,626.24
ASX 200,31oct1985,670.64
ASX 200,29nov1985,696.53
ASX 200,31dec1985,682.9400000000001
ASX 200,31jan1986,696.41
ASX 200,28feb1986,750.83
ASX 200,31mar1986,810.48
ASX 200,30apr1986,816.4
ASX 200,30may1986,788.92
ASX 200,30jun1986,815.7
ASX 200,31jul1986,771.8
ASX 200,29aug1986,817.0599999999999
ASX 200,30sep1986,768.79
ASX 200,31oct1986,807.27
ASX 200,28nov1986,815.34
ASX 200,31dec1986,835.48
ASX 200,30jan1987,903.29
ASX 200,27feb1987,983.12
ASX 200,31mar1987,1004.17
ASX 200,30apr1987,1023.58
ASX 200,29may1987,1097.29
ASX 200,30jun1987,1153.12
ASX 200,31jul1987,1202.19
ASX 200,31aug1987,1146.69
ASX 200,30sep1987,1208.89
ASX 200,30oct1987,887.33
ASX 200,30nov1987,796.3099999999999
